Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Syrian Arab Republic,SYR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Tajikistan,TJK,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.943557314,8.86975824,8.792605975,8.716076098,..
Tanzania,TZA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,9.949520744,9.858198631,9.776668133,9.703563588,..
Thailand,THA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.38250578,10.33942769,10.3107564,10.30292405,..
Timor-Leste,TLS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.16875712,18.24868963,18.23934098,18.21201819,..
Togo,TGO,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.535055,14.44261735,14.36008657,14.28142408,..
Tonga,TON,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Trinidad and Tobago,TTO,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.23189839,16.26289757,16.27488605,16.27413873,..
Tunisia,TUN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.187892516,8.200554356,8.217011829,8.237122382,..
Turkiye,TUR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.24512065,13.12013169,13.00477241,12.89684222,..
Turkmenistan,TKM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.518649659,4.441646653,4.364419584,4.287813245,..
Turks and Caicos Islands,TCA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Tuvalu,TUV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Uganda,UGA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Ukraine,UKR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.727466537,5.728975795,5.725432279,5.725983097,..
United Arab Emirates,ARE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.93537691,13.93240422,13.93250898,13.94074671,..
United Kingdom,GBR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.933941752,6.896297664,6.860310738,6.827130399,..
United States,USA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.203899617,8.218922149,8.238229513,8.261421513,..
Uruguay,URY,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.868811031,7.846352548,7.825131371,7.802982899,..
Uzbekistan,UZB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.010335766,6.007591474,5.807447235,5.848450503,..
Vanuatu,VUT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.99164224,13.02325991,13.0463617,13.06263993,..
"Venezuela, RB",VEN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,9.151601583,9.2123258,9.263502071,9.302933854,..
Viet Nam,VNM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.755589555,6.592295437,6.444581304,6.311217509,..
Virgin Islands (U.S.),VIR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
West Bank and Gaza,PSE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.16129601,10.23007105,10.29889584,10.37288765,..
"Yemen, Rep.",YEM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Zambia,ZMB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.56909689,11.46022147,11.35540522,11.24687551,..
Zimbabwe,ZWE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.01485785,11.95629492,11.89115495,11.82972993,..
